   1.7320508075688772      ,   1.0000000000000000     
   2.4494897427831779      ,  0.54134113294645103     
   3.3166247903553998      ,   6.4909105472622700E-002
   4.2426406871192848      ,   1.6343974714494571E-003
   5.1961524227066320      ,   9.1153491522599301E-006
   6.1644140029689760      ,   1.1797412711932600E-008
   7.1414284285428504      ,   3.6599438436881669E-012
   8.1240384046359608      ,   2.7827687759180825E-016
   9.1104335791442992      ,   5.2667330609697478E-021
   10.099504938362077      ,   2.5091234450670066E-026
   2.4494897427831779      ,  0.54134113294645103     
   3.0000000000000000      ,  0.16484074999860754     
   3.7416573867739413      ,   1.4229425339334037E-002
   4.5825756949558398      ,   3.0106640531308182E-004
   5.4772255750516612      ,   1.5229979744712579E-006
   6.4031242374328485      ,   1.8586530517887052E-009
   7.3484692283495345      ,   5.5530633181960845E-013
   8.3066238629180749      ,   4.1162189555597502E-017
   9.2736184954957039      ,   7.6523189123803341E-022
   10.246950765959598      ,   3.5984155868457334E-027
   3.3166247903553998      ,   6.4909105472622700E-002
   3.7416573867739413      ,   1.4229425339334037E-002
   4.3588989435406740      ,   9.3495394584447065E-004
   5.0990195135927845      ,   1.6463498584101561E-005
   5.9160797830996161      ,   7.3951098912476496E-008
   6.7823299831252681      ,   8.3463771620955582E-011
   7.6811457478686078      ,   2.3648350638277225E-014
   8.6023252670426267      ,   1.6889447905426040E-018
   9.5393920141694561      ,   3.0565441282537278E-023
   10.488088481701515      ,   1.4088664216235577E-028
   4.2426406871192848      ,   1.6343974714494571E-003
   4.5825756949558398      ,   3.0106640531308182E-004
   5.0990195135927845      ,   1.6463498584101561E-005
   5.7445626465380286      ,   2.4939958831506543E-007
   6.4807406984078604      ,   1.0013814495004050E-009
   7.2801098892805181      ,   1.0419011074644757E-012
   8.1240384046359608      ,   2.7827687759180825E-016
   9.0000000000000000      ,   1.9028934417877565E-020
   9.8994949366116654      ,   3.3334385589834567E-025
   10.816653826391969      ,   1.4988169277574809E-030
   5.1961524227066320      ,   9.1153491522599301E-006
   5.4772255750516612      ,   1.5229979744712579E-006
   5.9160797830996161      ,   7.3951098912476496E-008
   6.4807406984078604      ,   1.0013814495004050E-009
   7.1414284285428504      ,   3.6599438436881669E-012
   7.8740078740118111      ,   3.5342010211700873E-015
   8.6602540378443873      ,   8.9072755171306623E-019
   9.4868329805051381      ,   5.8232114330809132E-023
   10.344080432788601      ,   9.8501074335856723E-028
   11.224972160321824      ,   4.3087477013742906E-033
   6.1644140029689760      ,   1.1797412711932600E-008
   6.4031242374328485      ,   1.8586530517887052E-009
   6.7823299831252681      ,   8.3463771620955582E-011
   7.2801098892805181      ,   1.0419011074644757E-012
   7.8740078740118111      ,   3.5342010211700873E-015
   8.5440037453175304      ,   3.2013074746544005E-018
   9.2736184954957039      ,   7.6523189123803341E-022
   10.049875621120890      ,   4.7917492893342661E-026
   10.862780491200215      ,   7.8272864180342749E-031
   11.704699910719626      ,   3.3283187238880325E-036
   7.1414284285428504      ,   3.6599438436881669E-012
   7.3484692283495345      ,   5.5530633181960845E-013
   7.6811457478686078      ,   2.3648350638277225E-014
   8.1240384046359608      ,   2.7827687759180825E-016
   8.6602540378443873      ,   8.9072755171306623E-019
   9.2736184954957039      ,   7.6523189123803341E-022
   9.9498743710661994      ,   1.7465500598074665E-025
   10.677078252031311      ,   1.0514183017496306E-029
   11.445523142259598      ,   1.6615151009731963E-034
   12.247448713915890      ,   6.8719625197754412E-040
   8.1240384046359608      ,   2.7827687759180825E-016
   8.3066238629180749      ,   4.1162189555597502E-017
   8.6023252670426267      ,   1.6889447905426040E-018
   9.0000000000000000      ,   1.9028934417877565E-020
   9.4868329805051381      ,   5.8232114330809132E-023
   10.049875621120890      ,   4.7917492893342661E-026
   10.677078252031311      ,   1.0514183017496306E-029
   11.357816691600547      ,   6.1122404588805127E-034
   12.083045973594572      ,   9.3696332959647902E-039
   12.845232578665129      ,   3.7750380503115717E-044
   9.1104335791442992      ,   5.2667330609697478E-021
   9.2736184954957039      ,   7.6523189123803341E-022
   9.5393920141694561      ,   3.0565441282537278E-023
   9.8994949366116654      ,   3.3334385589834567E-025
   10.344080432788601      ,   9.8501074335856723E-028
   10.862780491200215      ,   7.8272864180342749E-031
   11.445523142259598      ,   1.6615151009731963E-034
   12.083045973594572      ,   9.3696332959647902E-039
   12.767145334803704      ,   1.3976163191952790E-043
   13.490737563232042      ,   5.4965741711259871E-049
   10.099504938362077      ,   2.5091234450670066E-026
   10.246950765959598      ,   3.5984155868457334E-027
   10.488088481701515      ,   1.4088664216235577E-028
   10.816653826391969      ,   1.4988169277574809E-030
   11.224972160321824      ,   4.3087477013742906E-033
   11.704699910719626      ,   3.3283187238880325E-036
   12.247448713915890      ,   6.8719625197754412E-040
   12.845232578665129      ,   3.7750380503115717E-044
   13.490737563232042      ,   5.4965741711259871E-049
   14.177446878757825      ,   2.1148423283174093E-054
   2.4494897427831779      ,  0.54134113294645103     
   3.0000000000000000      ,  0.16484074999860754     
   3.7416573867739413      ,   1.4229425339334037E-002
   4.5825756949558398      ,   3.0106640531308182E-004
   5.4772255750516612      ,   1.5229979744712579E-006
   6.4031242374328485      ,   1.8586530517887052E-009
   7.3484692283495345      ,   5.5530633181960845E-013
   8.3066238629180749      ,   4.1162189555597502E-017
   9.2736184954957039      ,   7.6523189123803341E-022
   10.246950765959598      ,   3.5984155868457334E-027
   3.0000000000000000      ,  0.16484074999860754     
   3.4641016151377544      ,   3.9660034826661736E-002
   4.1231056256176606      ,   2.8394888580784657E-003
